0,1,2,3
0.5,0.5,0.5,0.5
0.28290555695634484,0.7166354786704915,0.5171629779849783,0.5412570979306441
0.3203452327656805,0.26398664252318194,0.5777168182869219,0.5087439815602645
0.7007558948059942,0.2775852820340709,0.5316777544196358,0.4175849341237361
0.43838147465459826,0.5060298866434904,0.2942643410214138,0.7193160705682728
0.6493511962731164,0.7401039465974972,0.6238817134615393,0.4436201292641703
0.5379338959662002,0.7418018378715551,0.32326496205299415,0.5410297764897176
0.5080743726580604,0.25701930364816705,0.31636456846530037,0.5489645731840065
0.49488569852766817,0.5111250613947156,0.7444821611123679,0.31351877191375643
0.5976730814104042,0.2887545387857601,0.7761995300705754,0.6066553127699819
0.42796699851968384,0.6798242645618048,0.4835623939218737,0.250216789735057
0.5654277009057753,0.37419131303734876,0.5239824109041749,0.1377966497005321
0.2510224608676952,0.41775619299803207,1.3913767208733128e-08,0.6603156306663466
0.2706078788083837,0.7470014382385816,0.7973557380870169,0.42767846685276095
0.4615583448916189,0.6489105697315352,0.539014665619441,0.8556669843238931
0.6443677816052414,0.6203830858383156,0.9999999860862328,0.4839819921824271
