0,1,2,3
0.5,0.5,0.5,0.5
0.7240823360055556,0.29146643518799337,0.511468880701841,0.4956704360727462
0.41334381319892166,0.734268491977357,0.3392432175922536,0.5644110413088478
0.28750371998085056,0.27521274390476247,0.5039550531597771,0.4540657645061003
0.6924074134881972,0.7329080307427691,0.4740337029424081,0.45848051820133423
0.5311138233533309,0.4664380921589695,0.32578213871674716,0.7815677733494139
0.48869337079597264,0.7165904937228679,0.6864395964242227,0.6093289137689205
0.4536911044801363,0.5141783097400725,0.8236062576570548,0.33366310054496173
0.2502632656008046,0.6557382982891474,0.5795782151346753,0.44792615775458006
0.5076959761361939,0.29205352181396665,0.20432352261448358,0.4132161994011842
0.5087248220634423,0.25519225610741864,0.7264378688571658,0.4688016249531138
0.7498554347114257,0.689076002056973,0.8275575862442779,0.37843772163742184
0.6270924648451107,0.412492262172857,0.613255464476528,0.19594933758366304
0.5527546222421728,0.5472871013405795,0.32720356410578494,0.1975156761176074
0.6908536426279547,0.5177623303128761,1.3913767208733128e-08,0.6754889250348386
0.2780189203385435,0.3274348391865848,0.19055885033764297,0.6254063191981493
0.4559737766689368,0.27158811316352055,0.5445317636409465,0.7167384459117758
0.749674914895956,0.2861049351202541,0.20676575087735494,0.6002059204757063
0.7433174761149671,0.7451368426437343,0.1811019556051239,0.5752981980211347
0.36474496343728174,0.5963150235348931,0.055440578030379106,0.7315407319207213
