0,1,2,3
0.5,0.5,0.5,0.5
0.38721381250632675,0.7426662928720861,0.3475989397650492,0.5615999185750689
0.26680335348433004,0.2973615018194156,0.46715765356011835,0.4770222984792978
0.7416424334961476,0.739436416183085,0.4684050854982547,0.4633577587552662
0.5887083674975776,0.2604084569603437,0.3282883815973165,0.5633854014629521
0.43692125468503745,0.7479858541402932,0.6649284417093894,0.47220465984247123
0.5434274900238105,0.25075361535606133,0.6650705182757146,0.44303188567072516
0.4980214087627365,0.5005450719986716,0.7903317012291348,0.3152266668321676
0.2550742038747175,0.30245110494908506,0.7692460774532378,0.38566268117752867
0.7393617330025364,0.7256855554557925,0.7634299515093248,0.38556358180867095
0.5327565829785608,0.4922682586063242,0.3172522780354376,0.7645408685488518
0.7396114397999264,0.3822886114211894,0.5993588487509356,0.18580169002934055
0.3890773857721624,0.5763950204339052,0.4921258328250441,0.22137447705326307
0.35888355148396284,0.33653479741113795,0.5297352828756441,0.7824672525815966
