0,1,2,3
0.5,0.5,0.5,0.5
0.520254533529151,0.7342540025684396,0.6589702225921569,0.3821065102938193
0.6937757436609048,0.2645692977098545,0.5469896722552748,0.49913698122658307
0.4332021451905387,0.7452038407562213,0.3424747984629961,0.5654983338372142
0.3239810533126298,0.26657838764282393,0.42887082100344137,0.5455713350074316
0.5289214121646149,0.5205954873095264,0.3528061315132289,0.7642686413764502
0.3477869883961229,0.25964331771707094,0.7651037997062268,0.44861752834722113
0.7358814346025819,0.7313053440818275,0.49965713751039614,0.530288113628679
0.5620271240813923,0.46290114737675647,0.7822231273173882,0.31409749811911447
0.6063228731741447,0.2977226875382702,0.2599988623184914,0.5803398371733217
0.25376106632718126,0.663094795991614,0.5636630715745771,0.4659834673235803
0.4965800440812764,0.2742974764698148,0.7167732177741125,0.715699538227231
0.44250758407224416,0.639907495166955,0.8552665586953281,0.5942372645420393
0.31988107214242595,0.43898289298941817,0.9977287738711429,0.29453058168204066
0.5697088490995802,0.7449295808344683,0.36811020131377953,0.2872217727008471
0.4858839609740144,0.25596734832643425,0.5425895867076533,0.27675273042192355
0.31986474103586526,0.4149265357037665,0.01637397142220938,0.6524781020669964
0.749231374477427,0.5902959319234766,0.13356535618761756,0.6785439747053535
0.7452469788248323,0.2529771593261999,0.8738442210951501,0.45250168156502685
