0,1,2,3
0.5,0.5,0.5,0.5
0.31018380232597015,0.7476637123604376,0.4347510541071269,0.5306842065756678
0.2905514653549872,0.26601800548457344,0.4651840576581811,0.5106818770525922
0.735039199341037,0.2903060810290101,0.44067639340629516,0.5620691084700463
0.749051387603962,0.7418496795190784,0.46337796160481104,0.4637266905989716
0.526132173042905,0.720812603477864,0.6838741702353179,0.4028965374410209
0.5212717751139243,0.4694530570757409,0.22979549193414242,0.642478692787582
0.5473733877980457,0.2565045284900362,0.6592589336851596,0.4205943173853775
0.5691742777991383,0.4848957098439826,0.605614092124848,0.20529580006343742
0.5534061532045645,0.2779188893114597,0.30463411607393515,0.34099290135658755
0.41255728055670704,0.44425290415165053,0.8715285169360988,0.26888316880861657
0.6413307869477755,0.7478871344427928,0.18481802156858268,0.5379265482332608
0.2601193197630528,0.4906285327023336,1.3913767208733128e-08,0.6845741715954392
0.33550207752680644,0.5942276591873111,0.4427485928617228,0.8012621715624061
0.5670040784733776,0.2640774712940824,0.8759871885499605,0.6544648778485028
0.6253534500267919,0.49792508641145106,0.46718287407488235,0.828980362804812
0.6741531214934182,0.7358373196811607,0.827960493951297,0.6676789523622966
0.5809982748900961,0.6849946379323242,0.3738848847362686,0.2235530788779467
0.7427872201636748,0.4830527494021903,0.013599841765510316,0.7390142082096341
