0,1,2,3
0.5,0.5,0.5,0.5
0.6838180711515557,0.2675873565634713,0.5508325056534046,0.4563665374637651
0.696748356775452,0.738083863899546,0.5152786700943282,0.47792994486741575
0.3227034887482896,0.7483674844777072,0.4535252512070216,0.5245315775623185
0.3110248534965935,0.26266744460376046,0.487092748635028,0.5074646743385335
0.5122092196573915,0.5070856433288375,0.6574960062469657,0.2150255058600342
0.5332830998908455,0.274386792201396,0.2713446156254337,0.41706035256060003
0.3298117152489887,0.6736116052346729,0.7527452827585794,0.40286236508188994
0.3660367087702972,0.2712918849686005,0.7867777722530569,0.469912433522875
0.48207127127689775,0.4638643026056365,0.2980003302953605,0.7334883030852113
0.4920438207616884,0.6451002360588233,0.3281312749121693,0.2945074839942064
0.2843688433702325,0.2657284173930958,0.17798427833984315,0.5740966799811725
0.36019655393503136,0.6805009663061589,0.15005070749712107,0.601394929843989
0.7264119529830148,0.7395238341835411,0.17240591839945565,0.54867389360015
0.6653596573300077,0.3462611412484137,0.08672518502673199,0.6714144614317045
0.724885081616326,0.7322080882543661,0.8437617371846765,0.3202104941316046
0.43090978119758205,0.31772903216699494,0.6489942321771384,0.7418274294696626
0.5391633502422255,0.6360428941999638,0.9072954526654252,0.5581026647527075
0.6896733675906515,0.3226766514780304,0.8622164452244269,0.38249018707185056
